text,label
"Lamun aya guru anu dilibatkeun ,biasana ngan guru anu ngabogaan tugas barobah kaayaan bendahara BOS ,sedengkeun guru lianna henteu dilibatkeun",sun
"Komite sakola anu sakedahna barobah kaayaan mitra sakola oge umumna henteu dilibatkeun dina pembuatan laporan ,",sun
"Ngan aya sababaraha komite sakola anu tiasa mengakses laporan kasebat ,nanging jumlahna kawates pisan",sun
Maranehanana biasana komite sakola anu saleresna aktip nganjang ka sakola,sun
"Ka kolot siswa ,umumna pihak sakola ngan nepikeun informasi ngeunaan kitu kaayaanana Program BOS",sun
carang keneh dipanggihan kitu kaayaanana sakola anu ngalaporkeun pamakean dana na sacara rinci ka kolot siswa,sun
Tim SMERU ngan mendak dua sakola sampel anu nepikeun laporan sacara kabuka ka kolot siswa,sun
Kolot siswa terkesan henteu paduli kalawan urusan administrasi pamakean dana,sun
Maranehanana condong percanten yen sakola ngagunakeun dana na kalawan leres,sun
Monev internal dipigawe ku jajaran pelaksana program sorangan,sun
"Monev internal ieu ngabogaan tugas ngalakukeun pangimeutan sarta supervisi ,pembinaan ,sarta penyelesaian masalah",sun
"Monitoring eksternal ,dina juklak program 2005 ,dianggap minangka haturan ti pengawasan",sun
"paguron luhur ,DPR ,BIN atawa tim independen husus anu ditunjuk pemerintah; 2",sun
"dewan atikan ,LSM ,BMPS ,atawa organisasi masyarakat/kependidikan lianna 3",sun
"BPK ,BPKP ,inspektorat jenderal (Irjen) ,sarta Awak Pengawasan Wewengkon (Bawasda) propinsi sarta kabupaten/kota; 4",sun
"Unit-unit pengaduan balarea anu aya di sekolah/madrasah ,kabupaten/kota ,propinsi sarta pusat",sun
"Monev internal kirang keneh nyukupan ,sedengkeun monev eksternal dipeunteun ku seueur pihak kirang keneh efektif",sun
Kualitas palaksanaan monev internal ditatanyakeun keneh sarta langkung terkesan dilaksanakeun minangka formalitas,sun
Tacan sadaya wewengkon milampah kagiatan monev internal sacara husus,sun
"Di Kabupaten Lebak ,kuesioner disebarkeun ka sakola-sakola sampel ngaliwatan UPTD Atikan sarta jajaran Kandepag di kacamatan",sun
"Di Kabupaten Tapanuli Kaler ,kuesioner disebarkeun ka sadaya sakola ngaliwatan UPTD Atikan",sun
Di Dayeuh Pasuruan kagiatan monev rada langkung mendalam,sun
Monitoring dipigawe ngaliwatan UPTD sarta melibatkeun pangawas,sun
Sanaos di sababaraha wewengkon gawe babarengan kagiatan monev antawis staf dines atikan sarta Kandepag mapan sae,sun
Perkawis ieu ngababarkeun kecemburuan sarta rumor ngeunaan ketidaktransparanan jajaran Kandepag dina pengelolaan dana monev,sun
"Margi sagala rupa faktor kasebat ,sacara umum kagiatan monev internal dianggap kirang nyukupan",sun
"Cekap seueur lembaga anu sacara langsung nyumpingan sakola-sakola tanpa sakanyaho satker ,henteu tangtos laporanana",sun
kenging pengawasannya oge henteu dibejakeun atawa dilaporkeun ka satker di tingkat manapun oge,sun
"Sacara langsung BPKP ngalakukeun audit kalawan difasilitasi ku satker propinsi ,satker kabupaten/kota",sun
Nanging sagala rupa fakta anu kapanggih di lapang nempokeun kirang efisiennya sistem monitoring eksternal anu atos mapan,sun
Ngan di Mapenda Kanwil Depag Propinsi Jawa Wetan aya dokumen laporan pengaduan,sun
Isu ieu umumna bersumber ti balarea sarta guru,sun
"Sacara umum ,proses penyampaian sarta penanganan pengaduan tiasa dibedakeun barobah kaayaan tilu jumplukan ,yaktos",sun
"(i) pengaduan ngaliwatan satker ,(ii) pengaduan ngaliwatan sakola ,sarta (iii) pengaduan ngaliwatan monev eksternal",sun
Saha tea anu berwenang kanggo ngalakukeun investigasi lamun pengaduan kasebat patali jeung kinerja pelaksana program,sun
"Cacak reaksinya enggal sarta langsung ,pengaduan sarta proses penyelesaian sarupaning ieu henteu didokumentasikeun kalawan sae",sun
Nanging dina kajian ieu henteu kapanggih kitu kaayaanana catetan sarta dokumentasi pengaduan anu kantos dikumpulkeun sakola-sakola sampel,sun
Di seueur sakola oge henteu katembong kitu kaayaanana kotak aduan,sun
Kaayaan ieu oge boga pangaruh ka minimnya perhatian sarta keberanian balarea kanggo nepikeun aduan sarta kritik ka sakola,sun
"Sababaraha unsur anu kalibet aktip dina usaha penanganan pengaduan kasebat di antarana nyaeta DPRD ,LSM ,sarta media lokal",sun
"Ngaliwatan siaran pers ,ayana unit ieu disalabarkeun ka balarea ,pepek kalawan nomer telepon anu tiasa diakses",sun
"Di Propinsi Banten ,kantor pos minangka penyalur dana BOS ,nyadiakeun kotak pos aduan 6000 dugi 6006 kanggo balarea",sun
Lembaga anu berperanserta dina monev eksternal kasebat kaitung nu mawi aktip sarta reaktif ka aduan anu ditarima,sun
"Lembaga anu ngagaduhan kewenangan anu cekap kiat nyaeta unsur-unsur pengawasan ,sepertos Bawasda ,Irjen sarta DPRD",sun
"Sanaos kitu ,sistem anu tacan terkoordinir kalawan sae ieu henteu pisan ngajamin penanganan pengaduan sacara nyukupan",sun
"Nanging ,dugi kiwari tacan aya usaha lampah teras luhur kahumandeuar kasebat",sun
"Kiat dugaan ,minimnya respons instansi patali kasebat alatan tidakjelasnya peran pengawasan eksternal",sun
Instansi patali henteu ngagaduhan kawajiban kanggo neruskeun aduan anu ditepikeun LSM sarta media lokal,sun
"Jabi kahese mengakses unit pengaduan formal ,tingkat kapercayaan balarea ka unit internal condong minim",sun
Indikasi ieu tiasa ditingali ti lobana anggota balarea sarta guru anu ngadukeun masalah pengelolaan dana BOS ka LSM,sun
Nanging dina kanyataan na maranehanana condong didamel sorangan-sorangan,sun
Di sababaraha wewengkon oge kapanggih kitu kaayaanana personel anu dipeunteun henteu kompeten,sun
Dines atikan minangka pupuhu satker condong mendominasi aktivitas pengelolaan Program BOS,sun
Dominasi eta karasaeun dugi ka sakola sarta madrasah margi dina palaksanaan na satker seueur ngamangpaatkeun UPTD,sun
"UPTD ,hususna di wewengkon kabupaten berperan di ampir sadaya tahapan program",sun
"Balukarna ,komite sakola mung barobah kaayaan stempel ti kapentingan nu ngokolakeun sakola",sun
"Sumawonten ,di sababaraha sakola swasta anu barobah kaayaan sampel kajian ieu tacan dijieun komite sakola",sun
Perkecualian peran dewan atikan kapanggih di Kabupaten Tapanuli Kaler sarta Kabupaten Minahasa Kaler,sun
Sadaya kagiatan ieu dibiayai ti dana operasional dewan atikan anu ditampa ti Depdiknas,sun
"Pangurus BP3 ngan diwangun ti kolot siswa ,samentara komite sakola diwangun ti kolot siswa sarta balarea lianna",sun
Dewan atikan oge giat dina mengampanyekeun otonomi sakola atawa manajemen berbasis sakola (MBS),sun
Ngaliwatan mekanisme ieu Pamarentah Pusat mikeun palaksanaan program ka pamarentah propinsi,sun
"Ku lantaran eta ,pertanggungjawaban dina wangun laporan ahir ngan didamel ku satker propinsi sarta Satker Pusat",sun
Perkawis sarupaning ieu mangrupa masalah anu dawam lumangsung kalawan program-program anu dilaksanakeun ngaliwatan mekanisme dekonsentrasi,sun
kanggo ngaronjatkeun koordinasi sarta pertanggungjawaban di tingkat wewengkon,sun
"Nanging ,aya sagala rupa kasalempang yen akibat anu dipambrih henteu tiasa kahontal sacara optimal margi sagala rupa faktor",sun
"Babaran handap ieu bade mendiskusikeun perkawis kasebat ,dumasar fenomena-fenomena anu kapanggih dina kajian enggal ieu",sun
Persepsi kasebat dikali dina sagala rupa sawala jumplukan museur anu diayakeun di sadaya kabupaten/kota sampel,sun
"Ditingali ti badagna dana anu dibikeun ka sakola ,tinangtu Program BOS boga potensi pisan kanggo mikeun akibat anu tela",sun
"Sanaos kitu ,ti sagala rupa kanyataan anu kapanggih dina kajian enggal ieu tiasa dipikawanoh indikasi-indikasi akibat program",sun
"Kanggo sakola anu jumlah siswa na seueur ,peunteun kanaekan penerimaan kasebat cekap signifikan",sun
Kanaekan penerimaan tiasa langkung ageung margi tacan tangtos sadaya murid mayar udunan siswa dina periode-periode kawitna,sun
"Di antawis sakola-sakola sampel ,ngan aya hiji sakola SMP di Dayeuh Cilegon anu penerimaannya mudun sanggeus kitu kaayaanana BOS",sun
Tingkat parobahan penerimaan sakola sanggeus kitu kaayaanana BOS variatif antarsekolah,sun
Samentara eta penerimaan hiji sakola di Cilegon mudun kira-kira 15%,sun
Jumlah sakola sampel dumasar parobahan jumplukan penerimaan sateuacan sarta sesudah nampi BOS disajikeun dina Tabel 2.7,sun
"SD/MI anu ngalaman kanaekan nyaeta 18 sakola atawa kira-kira 90% ,sedengkeun SMP/MTs ngan dalapan sakola atawa kira-kira 66 , 7%",sun
"Kalawan meningkatnya penerimaan sakola sanggeus meunang BOS ,pengeluaran sakola kanggo waragad operasional oge umumna meningkat",sun
"Indikasi kanaekan kualitas atikan kasebat ,antawis sanes katembong ti",sun
Kanaekan intensitas kagiatan-kagiatan anu patali jeung kanaekan kualitas guru sepertos MGMP sarta KKG,sun
"Nanging ,peryogi dicatet yen akibat kagiatan kasebat bade maksimal lamun kualitas kagiatan kasebat tiasa dijagi",sun
"Kalawan kanaekan penerimaan ieu ,aya indikasi yen sumanget ngawulang guru meningkat",sun
Biasana ti udunan siswa anu tebih langkung alit wae maranehanana mendapat alokasi,sun
"Di sababaraha sakola miskin ,kanaekan ieu karasaeun pisan margi kalawan waragad operasional anu minim pisan sateuacan kitu kaayaanana BOS",sun
"Ku lantaran eta ,kagiatan diajar-ngawulang barobah kaayaan pikaboseneun pisan",sun
"Kalawan kanaekan sarana bahan ajar ,guru barobah kaayaan langkung bersemangat sarta bebas dina nerapkeun sagala rupa teknik ngawulang",sun
"Nanging ,kanaekan kualitas kagiatan diajar-ngawulang ieu tinangtu peryogi dirojong kalawan kanaekan pangabisa guru",sun
"Kanaekan koleksi buku di sakola ,sae buku cecekelan kanggo guru atawa bukubuku palajaran poko sarta buku palajaran tambahan",sun
Ampir sadaya sakola midamel alokasi anu cekap seueur kanggo pembelian buku,sun
Koleksi buku perpustakaan minim pisan margi pembelian buku cekap ngabeungbeuratan kolot murid sarta kitu kaayaanana insentif rabat pembelian,sun
Kanaekan intensitas sarta rupi kagiatan ekstrakurikuler,sun
"Nanging ,sababaraha dines atikan nyatakeun kitu kaayaanana indikasi akibat positip ti program ieu",sun
Kanaekan APK ieu disinyalir lumangsung margi kanaekan partisipasi atikan di sababaraha wewengkon pelosok,sun
"Sanaos kitu ,umumna para pemangku kapentingan di dayeuh mikeun pameunteunan anu relatif rada pendek",sun
Perkawis kasebat saleresna kirang dipencetkeun dina sosialisasi atawa dina jangji-pasini penerimaan bantuan (kontrak palaksanaan program),sun
"Ku margi eta ,sakola condong henteu ngalakukeun usaha-usaha husus kanggo nyegah paturay sakola",sun
Tinangtu perkawis ieu berdampak dina penurunan waragad atikan anu kedah dikaluarkeun ku kolot siswa,sun
"Sanaos teu aya wawaran resmi ti pausahaan kasebat ,jigana perkawis ieu oge dipangaruhan ku kitu kaayaanana dana BOS",sun
"Sumawonten ,dua pamarentah dayeuh boga maksud kanggo ngaronjatkeun anggaran atikanana",sun
"Nanging di dua dayeuh sampel lianna ,aya indikasi yen alokasi APBD di widang atikan bade dibantun",sun
Sababaraha conto program pemda kabupaten/kota anu disaluyukeun kalawan Program BOS antawis sanes nyaeta,sun
"Di sinjang eta ,Pemkot Pasuruan oge mengalokasikeun dana kanggo merehabilitasi wangunan sakola sagede Rp13 , 4 milyar",sun
"Dana na asalna ti pusat (50%) ,propinsi (30%) sarta pemkot (20%)",sun
"Di Dayeuh Cilegon ,pemkot mikeun tunjangan kanggo guru ,mangrupi artos transpor sarta tunjangan karaharjaan",sun
"sajaba ti eta ,pemkot oge mikeun bantuan guru sagede Rp50.000 per guru per sasih",sun
"Di Kabupaten Tapanuli Kaler ,pemkab merencanakeun kanggo masihan tunjangan karaharjaan guru sagede Rp50.000 per jalmi per sasih",sun
2.8.2 Tingkat Kepuasan ka Palaksanaan Program Palaksanaan,sun
Program BOS anu dipigawe sacara tergesa-gesa sarta tanpa persiapan anu asak,sun
"Skor rata-rata ti sakumna FGD (20 FGD) kanggo ketujuh tahapan palaksanaan berkisar antawis 5 , 4-6 , 6",sun
"sajaba ti eta ,cekap seueur anu henteu yakin yen sababaraha pengaduan atos ditindaklanjuti sacara nyukupa",sun
Masalah panyaluran dana anu nu mawi seueur disoroti nyaeta keterlambatan penerimaan dana di rekening sakola,sun
"Beda anu nu mawi nyolok antawis duanana nyaeta masalah sosialisasi ,panyaluran ,sarta pelaporan",sun
Parnyataan anu diungkabkeun pajabat wewengkon oge remen oge henteu pas,sun
Ku kituna ngabalukarkeun kesalahpahaman antawis sakola sarta komite sakola atawa kolot murid,sun
Maranehanana oge rumaos terbantu kalawan henteu kitu kaayaanana pungutan artos lebet sakola sarta ngurangan na pembelian buku palajaran poko,sun
Parnyataan ieu konsisten kalawan pameunteunan tingkat mangpaat kanggo siswa miskin dina FGD sepertos disebatkeun kawitna,sun
Ampir sadaya kolot murid anu anakna tiheula mendapat beasiswa (BKM) tetela condong langkung resep kalawan Program BOS,sun
BKM ngan ditarima hiji semester wae margi dibikeun sacara bergiliran;,sun
sarta lamun anak anu sakola langkung ti hiji mangka biasana ngan hiji anak anu mendapat BKM kalawan alesan pemerataan,sun
Kenging kajian ieu oge nempokeun posisi strategis sakola minangka tungtung tumbak palaksanaan program,sun
Bongbolongan-bongbolongan kanggo penyempurnaan teknis dina sagala rupa tahapan palaksanaan program bade disajikeun di sub-bab saterusna,sun
"Dina babaran di handap ieu bade ditepikeun pembahasan sarta bongbolongan ngeunaan konsep program ,hususna patali jeung",sun
Lamun dikaitkeun kalawan mandat UU No 20 Warsih 2003 Pasal 5 sarta Pasal 11,sun
Sacara langsung katangtuan ieu bade berdampak dina kitu kaayaanana diskriminasi atawa beda mutu pangladen antarsekolah,sun
Padahal dana anu dibikeun ngaliwatan Program BOS moal nyekapkeun kanggo mikeun pangladen atikan anu bermutu,sun
"Perumusan ieu tinangtu dumasar ku pilihan politis ngeunaan tujuan program ,yaktos apakah kanggo",sun
Kanggo nungkulan masalah ieu diperlukeun keberanian kanggo negeskeun posisi di antawis kadua pilihan kasebat,sun
"Aya sababaraha alternatif cara penargetan ,di antarana kalawan penargetan wilayah sarta penargetan individu",sun
"Sasaena penentuan henteu dipigawe ngan ku sakola ,nanging ku patugas tersendiri anu boga sipat independen",sun
"Lengkah sarta kahayang ka arah ieu dirojong ku sababaraha alesan ,boh praktis atawa legal",sun
"Program bantuan ieu dina praktek na dikokolakeun ku unit-unit damel dina instansi atikan ,kaasup sekolah/madrasah",sun
Pasal 108 ayat (1) UU No 33 Warsih 2004 ngeunaan Perimbangan Kaduitan Antawis Pamarentah Pusat sarta pamarentah wewengkon nyatakeun,sun
Dina kaitan ieu urusan madrasah barobah kaayaan dilematis,sun
Pasal 39 ayat (1) UU No 33 Warsih 2004 ngomong,sun
dialokasikeun ka Wewengkon nu tangtu kanggo mendanai kagiatan husus anu mangrupa urusan Daerah,sun
REKOMENDASI KANGGO SABAN TAHAPAN PALAKSANAAN,sun
Sosialisasi v) Pelaksana program peryogi meunangkeun pembekalan anu mending,sun
Sosialisasi kanggo pelaksana program sasaena dibikeun dina wangun palatihan,sun
"Sosialisasi ka balarea oge peryogi dipigawe ngaliwatan sagala rupa jalur ,antawis sanes ngaliwatan",sun
"sakola ,media elektronik sarta citak ,sarta sumebarna brosur sarta poster",sun
viii) Sakola sasaena dibere kabebasan kanggo muka rekening di lembaga kaduitan manapun,sun
"Ku lantaran eta ,peryogi kitu kaayaanana sosialisasi kanggo bank/lembaga kaduitan tempat rekening sakola dibuka",sun
ix)Dana sasaena atos lebet ka rekening sakola dina mimiti semester supados sakola tiasa ngamangpaatkeun na luyu RAPBS,sun
Kanggo ngarojong kelancaran panyaluran dana peryogi dirojong penjadwalan tahapan palaksanaan anu heureut (tingal rekomendasi (i)),sun
"xi) Henteu diperlukeun kitu kaayaanana pangaturan wangkid wanci pengambilan dana ,ngemut kaperluan sakola saban sasih henteu sok sami",sun
"Di sinjang eta ,peryogi dipertegas yen pencairan sarta pamakean dana henteu diwatesan ngan kanggo hiji semester wae",sun
Kasapukan saban wewengkon ieu kedah dilaporkeun sarta mendapat persetujuan satker propinsi,sun
Dines atikan sarta aparat na di tingkat kacamatan kedah ngalakukeun pembinaan supados sakola sanggem nyusun RAPBS kalawan sae,sun
xiv) Pamasihan prioritas mangpaat kanggo murid miskin peryogi langkung dipencetkeun sarta disosialisasikeun sacara kabuka,sun
"Di sinjang eta ,peryogi kitu kaayaanana aturan umum proses penentuan siswa miskin",sun
Kenging kagiatan kasebat kedah mikeun eupan wangsul anu tangtos ka lembaga pelaksana,sun
Unit monev independen ieu oge milampah kadudukan penanganan pengaduan,sun
xxi) Ayana unit sarta media pengaduan peryogi disosialisasikeun sacara lega ka balarea sarta sakola,sun
"sajaba ti eta ,penyampaian informasi luhur usaha lampah teras atawa kenging penyelesaian saban aduan kedah ditepikeun ka pelapo",sun
Perkawis ieu diperlukeun kanggo ngawangun kapercayaan balarea luhur efektivitas layanan unit pengaduan anu sadia,sun
"sajaba ti eta ,proses penanganan pengaduan anu ideal sarta optimal meryogikeun unsur",sun
Aduan oge kedah didokumentasikeun sarta ditarekahan kanggo ditindaklanjuti,sun
xxvi) Sasaena penanggung walon program dibikeun ka Departemen Atikan Nasional,sun
Pelaksana program di tingkat wewengkon dibikeun ka dines anu nungkulan masalah atikan,sun
Ukuran Objektif Karaharjaan Kulawargi kanggo Penargetan Kamiskinan,sun
"Kahiji ,sistem ieu melibatkeun balarea lokal ,ku kituna kenging anu dipibanda ngamangpaatkeun kauninga lokal",sun
"Kadua ,indikator kamiskinan anu dihasilkeun lemes parasaan ka kaayaan kamiskinan lokal ,taliti ,sarta henteu gampil dimodifikasi",sun
"Margi alesan kasebat di luhur ,saprak krisis 1997 pentingna mekanisme penetapan sasaran anu luyu atos mendapat perhatian",sun
Waragad ti sewang-sewang usaha sensus balarea miskin ieu lainna henteu hartina,sun
Perkawis ieu jalaran ku lemahnya metodologi sarta minimnya palatihan kanggo para persone,sun
Aya sababaraha beda utami antawis CBMS sarta sistem pangimeutan kamiskinan anu boga sipat tradisional,sun
"Katilu ,CBMS lemes parasaan ka kaayaan-kaayaan anu boga sipat lokal",sun
Perkawis ieu peryogi margi kaayaan kamiskinan remen oge benten ngagantung dina kaayaan lokalnya,sun
"ku kituna ,aparat pamarentah tiasa midamel pemeringkatan kulawargi di hiji desa anu didasarkeun dina karaharjaan na",sun
Informasi ieu bade peryogi pisan kanggo ngaronjatkeun penetapan keakuratan sasaran program penanggulangan kamiskinan,sun
Informasi tingkat desa ditampa kalawan ngagunakeun daptar kontrol terstruktur.,sun
Kahumandeuar umum ka data BKKBN nyaeta yen data ieu tiasa kalawan gampil disabotase,sun
"Singget na ,data sarta padika pemrosesan anu urang anggo ngajamin sabotase data barobah kaayaan langkung sesah sarta hasilna langkung objektif",sun
"Kahiji ,BKKBN boga pangalaman dina ngalakukeun sensus tingkat laki-rabi",sun
"Di ampir sadaya desa di Indonesia ,BKKBN ngabogaan kader di tingkat RT anu teras keneh ngumpulkeun data BKKBN saban warsih",sun
DESA CBMS Proyek uji cobi CBMS kawates ngan di propinsi-propinsi di Pulo Jawa,sun
Kabupaten kahiji nyaeta Cianjur di Jawa Kulon sarta lianna nyaeta Demak di Jawa Keur,sun
"Ti saban kabupaten ,dipilih dua kacamatan sarta di saban kacamatan dipilih hiji desa ,dugi berjumlah opat desa",sun
Saban laki-rabi di desa-desa kasebat didata,sun
Jara ti puseur dayeuh kabupaten ka kacamatan anu kapeto oge ditimbang-timbang,sun
Hiji kacamatan berjarak tebih ti puseur dayeuh kabupaten sarta hiji kacamatan lianna berjarak caket,sun
Sampel henteu dimaksadkeun barobah kaayaan representatif kabupaten atawa kacamatan,sun
Desa-desa kapeto di Cianjur nyaeta Desa Parakantugu di Kacamatan Cijati sarta Desa Cibulakan di Kacamatan Cugenang,sun
Samentara desa anu kapeto di Demak nyaeta Desa Jungpasir di Kacamatan Wedung sarta Desa Kedondong di Kacamatan Demak,sun
Informasi dasar dina saban desa ieu tiasa ditingali dina Tabel IV.2,sun
"tapi ,hahalang pengumpulan data kasebat atos diaku sacara lega",sun
Kauntungan utami pamakean PCA nyaeta yen padika ieu memperkenankeun penentuan indikator kamiskinan anu berkarakteristik lokal,sun
Analisis na bersumbu dina tingkat kulawargi sarta variabel anu dipake tiasa ditingali dina Tabel V.1,sun
Kenging-kenging PCA dibadamikeun sacara terpisah kanggo saban desa dina Haturan VIII dugi XI,sun
"DESA KEDONDONG Desa Kedondong perenahna 10 km ti puseur dayeuh Kabupaten Demak ,diwangun ti tilu RW kalawan total 20 RT",sun
"Desa ieu dikelompokeun dina blok ,kalawan sewang-sewang blok na aya hiji RT atawa diwangun luhur 60 imah",sun
"Ngait fasilitas atikan ,aya opat SD nanging henteu aya SLTP atawa SLTA",sun
SLTP pangdeukeutna berjarak 3 km ti desa ieu sarta SLTA pangdeukeutna berjarak 5 km,sun
"Samentara eta ,fasilitas atikan luhur pangdeukeutna berjarak 8 km ,caket pusat dayeuh",sun
"Langkung deui ,henteu sadia fasilitas atikan nonformal",sun
"Leuwih deui ,ubar-obatan tanpa resep dokter oge sadia di kios-kios alit di sakumna desa",sun
Akses kajabi sarta lebet desa cekap nyukupan,sun
"Singget na ,ieu mangrupa rupi jalan anu aya hiji tingkat handap jalan beraspal",sun
"ku kituna ,jalan ieu tiasa diliwatan saban warsih",sun
"Transportasi umum sepertos minibus sarta ojek sadia saban dinten ,saeutikna salila 8 tabuh",sun
"Dina perkawis sanitasi , lolobana wargi masarakatna ngamangpaatkeun cai walungan di palebah kulon desa kanggo iba",sun
"Sawangsulna ,ampir sadaya anggota masarakatna mengkonsumsi cai ngaleueut ti PAM",sun
"Nanging ,di desa ieu henteu aya kantor pos ,sarta kantor pos pangdeukeutna berjarak 6 km ti desa",sun
Bank resmi anu sadia di desa ieu teh bank kaduh pamarentah,sun
"DESA JUNGPASIR Desa Jungpasir nyaeta hiji di antawis 20 desa di Kacamatan Wedung ,di Kabupaten Demak",sun
Desa ieu berjarak 25 km ti dayeuh kabupaten sarta kira-kira 15 km ti dayeuh kacamatan,sun
Desa Jungpasir aya tebih ti jalan negera (jalan anu diwangun pamarentah pusat) anu nyambungkeun Demak sarta Jepara,sun
"Di desa kasebat ,jalan utami dijieun ti aspal ,sanaos atos ngalaman seueur karuksakan alatan minimnya pemeliharaan",sun
Aya dua jalan utami anu nuju ka Desa Jungpasir,sun
"Kaayaan jalan di sisi Jepara terawat kalawan sae ,benten pisan kalawan kaayaan jalan di Demak",sun
Ieu midamel jara tempuh ti puseur dayeuh Demak ka Jungpasir ngan meryogikeun hiji tabuh,sun
Alternatif jalan lianna nyaeta ngaliwatan puseur dayeuh Kacamatan Wedung,sun
"Nanging ,wanci lalampahan anu ditempuh barobah kaayaan langkung paos ,nyaeta langkung ti dua tabuh margi parna na kaayaan jalan",sun
Lega wilayah pemukiman ngan mencakupi 30 hektar sarta dijumplukankeun di wewengkon sapanjang jalan utami desa,sun
"Sapalih lega na diperuntukeun kanggo fasilitas umum ,fasilitas kaagamaan ,taneuh pajaratan ,sarta sanes-sanes",sun
Rupi pagawean sanes nyaeta icalan leeutan sarta buah,sun
"Lolobana wargi balarea anu didamel di sektor ieu ngalakukeun dagang na di Demak ,Jepara sarta sumawonten Jakarta",sun
"Kanggo asal penerangan ,saban imah mendapat kiriman listrik ti PLN",sun
Lolobana wargi oge atos ngabogaan JAMBAN pribadi,sun
"Cacak kitu ,aya keneh sababaraha wargi anu ngamangpaatkeun cai walungan atawa JAMBAN kaduh tatangga na",sun
"Kanggo desa anu perenahna tebih ti puseur dayeuh kabupaten ,fasilitas atikan umumna atos sadia",sun
