text,label
"One of the most delicious culinary areas around. However, that just makes it hard to choose what to eat. In the end, I got myself a kerak telor and mie kocok while waiting for the music show with nostalgic western songs. Pretty recommended",eng
"To clarify, you may come to the corresponding branch office of Mandiri Bank during working hours in workdays to make a cash exchange.",eng
"Rode on the Jayabaya train from Malang to Jakarta, stopped in Gubeng, the ticket costed 35 thousand plus 6k insurance via Traveloka.",eng
DPR shows appreciation towards women's participation in the 2018 Regional Elections,eng
"I came to have dinner with my fam. It was our first time coming here. It wasn't too crowded. For the interior. it was rather filthy in my opinion. There were leftover morsles on the floor and table, seemed like it wasn't cleaned properly. For the food flavour, it was standard. Nothing to write home about.",eng
"Please remind the council not to forget revising the Perppu for Mass Organisations and if they don't revise it, then several factions from the public will not take this lying down.",eng
Cassava chips are the most delicious and appropriate snack to accompany me during assignment time.,eng
"Batagor and Siomay Kingsley doesn't have any branches outside this one. The food's great, especially the batagor and siomay as well as the baso, also none of them contain any preservatives. And if you're looking for a gift, there's a package you can take home. Keep the good quality going.  ",eng
"Never order from this service, my friends. Utterly disappointing! The villa was dirty, and all the appliances were unusable",eng
"Registrations starts tomorrow, Ministry of Communication and Informatics offers Digital Training Scholarships for 1000 people. ",eng
"As a netizen who went on a picnic to Toba just last April, I just wanna say that there are indeed a lot of disappointments coming from the tourism system there. Parapat was dirty, it was hard to find actually good accomodations, the transport agents were unprofessional, just don't bother, Parapat is not recommended at all.",eng
The place was so dirty and I was ignored by the servers. The service was so disappointing,eng
"The place is mediocre for me. Not that clean, the food is also nothing special.",eng
"For the effort it took to get to this place, the payoff was so-so. The disappointing part was the food quality. It was the barest minimum effort for making a meal. For the high standard of Bandung culinary, this was a letdown. Not to mention there was an entry ticket, 10.000 per person and 15.000 for cars",eng
"My family and I were looking for a place to eat after watching a movie. We were bored with eating in restaurant / cafe in the mall. Suddenly we saw a restaurant on the right side of the street. We hadn't eaten curry in a long time. We stopped by a considerably small resto, with only 9 tables. Turns put the place was comfortable and the food was delicious.",eng
How can the Starbucks coffee taste this good,eng
"I heard they'll build a Transmart there, next to that building",eng
"Truly a unique experience, eating in the middle of the ricefields among the yellowing rice. With a variety of menu choices, the presentation is interesting and appetising.",eng
"Dined togetha with da sistahs a lil' bit ago, cosy place, nice to hang out, good service. Have gone ta this place multiple times.",eng
"The souvenir shop has pretty much everything and is pretty comfortable, the goods are easy to reach, affordable, and it has great service.",eng
"Hi Eviana, we are sorry for the inconvenience. You can contact Indosat by clicking the following link. We implore you to check it out. Thank you. Erf.",eng
The menu's Indomie and toasts. The place is just the same as the other branches: comfortable for hanging out.,eng
"Sambal with basil leaves, tomato and cayenne pepper. The flavour of this Sambal made the city called Cibiuk in Garut famous. fried gourami or with fried chicken. It tastes absolutely divine. Aside from Lengkong Cibiuk, they also have many other branches.",eng
"""...Gramed's staff passed me...""",eng
"Good afternoon. If there's anything you'd like to ask, just mention us again. Thank you, Zan",eng
"We think this place is ordinary, no fun attractions or views for a 10.000 / person ticket. Well duh, the view of the mountains is a no-brainer for highland locations like this. The culinary side doesn't offer much options compared to the other place.",eng
"I've been a Madtari regular since 2002. At the time this place was just a small tent that overflowed with customers at night. A few years ago, after they moved to a permanent building, I thought that was when the quality dropped slightly compared to the tent days. One thing's for sure, the price went up significantly, even more expensive when compared to similar stalls.",eng
"First comment is that the venue is a banger, very nice service, and as for the chosen menu, it has to be the grilled fish and oxtail soup that I'd give a 4 for but for that iced fruit cocktail, I'd give a 5, yes!",eng
I'm jealous of how you guys can find happiness,eng
After topping up my balance I wanna buy some internet package but it just keeps failing and tells me to try again in 363 and it still doesn't work.,eng
"The place is beautiful, especially at night with its decorative lights, so romantic. Perfect for couples. It's also far from the crowd. The air is so breezy, and we can see the town's beauty from above.",eng
"The food is great and eye-catching for pics, love 'em. Oh, but the drinks are also good and the place is super comfy for hanging out with friends.",eng
"This is my second visit. Every food I tasted was great, and the place is just as charming as I remember it back then. I've never had any regrets dining here.",eng
"The food are smoked chicken and cheese sandwich, while the drinks are juices. Tastes pretty good. The place is nice for those looking for peace and quiet away from noise.",eng
Medicines without a doctor's prescription are best avoided by nursing mothers.,eng
"The more you know, the more jealous you get",eng
"Why should we give a paid leave to a lazy employee? Business is doing bad, and they wanna waste money? Think!",eng
"This place, next to the flowing river and lush forest, with delicious food really makes me feel at home and perfect for resting. Many snacks are also availabel here, and the weather is cool.",eng
"Please, at the very least, I beg you, for the convinence of the customers, put a BNI ATM machine in Tigaraksa station.",eng
"Kupat Tahu Gempol is one of the legendary Kupat Tahu restos. The place isn't that large but its red color is pretty eye-catching near the three-way junction at Pasar Gempol. The portion is just right to satisfy your hunger. The defining characteristics of this kupat tahu are their soft and chewy tofu as well as their creamy peanut sauce, which go really well with lontong, bean sprouts, and red crisps. Absolutely delicious",eng
"Oh I just had that too, man. My Freedom I package hasn't run out yet but I've been charged with internet fees. I need around 40 thousand credits to pay for that. What a robbery",eng
"This place is indeed inexpensive when compared to similar restos. But the food they serve is so-so and has nothing special about them. Most of the menus are just deep-fried fish or chickens. In other words, absolutely no food variations.",eng
"The bathroom is far from decent, no hand soap provided for washing hands.",eng
"The atmosphere is great for everyone, whether you're alone, with family, or sharing stories with close friends.",eng
"Our family's favorite bakso. It's so flavourful and delicious. Coupled with iced orange juice and white crisps,. Super yummy stuff! Price is really affordable.The location is kinda in an alleyway but it's easy to spot because a lot of people know about the place.",eng
"Eating in a resto is no fun, you can't ask for a little opor ayam broth like in a warteg",eng
The increasing percentage of ride sharing customers forces Toyota to boldly spend up to $1 billion to Grab in order to save its automotive business,eng
"The wonderful scenery of Bandung can be witnessed from Sierra Cafe Lounge. There are two options for locations, indoors and outdoors. A romantic site fit for couples and also to hang out with friends while we unwind, since the air is also cool and fresh. The food served is also delectable with varying choices. There's Indonesian culinary, Asian, and even European/Western dishes.",eng
That house has a tall black fence,eng
"A unique restaurant, where you use sheets of banana leaves instead of plates. The food is pretty good",eng
My dad is an employee in net.TV,eng
Indomie is often found in the nearest roadside stalls.,eng
It's so hard to understand people who think they're always right,eng
"I was asked to find chocolate by Gordon Ramsay in a dream, but it got mixed with an Indomie broth. ",eng
"Yeah sure, Mi Sedap has more portion, but when it comes to taste, the others are just far better in comparison.",eng
"Wow the satay is amazing. Right spices, right seasonings, and fresh meat, all combined to make a damn good satay. The servers are also friendly.",eng
"When I came here, it wasn't strawberry season so they were tiny and bad. So I just took whatever's given. __sad__.",eng
"The inauguration of the airport train by the President of Indonesia is done symbolically by pushing a siren button that sounds the bell, accompanied by Minister of Transportation, Minister Of State-Owned Enterprises, Governor of Banten, Director General of Railway from the Ministry of Transportation, Director of AP2, Director of PT KAN, and the Director of Railink",eng
Most of the food in this restaurant aren't good,eng
"Perfect for a romantic dinner with your partner in sharing a moment together, the food is also delicious and classy",eng
"The Batagor's good, the noodle's great. Lots of food to choose from in just one place, especially since the shop's been renovated for the better. There's a musala. Lots of variety in the souvenir area, too.",eng
"Just used it for a few days and it's already hanging, the power bank can't do a thing. Have to be taken into service",eng
"A restaurant with amazing view, if you're here at night, try to find an outdoor spot and you'll see that every single table has shining lights on them. The food we ordered were cream soup and hot chocolate drink, very delicious and perfect during with the cold weather.",eng
"Location's very romantic and snug. The atmosphere is very cosy and the service is great. The food is very appetising with a reasonable price. Would love to come back and enjoy its afternoon mood. Overall it's lovely, very wonderful! ",eng
Food court wth a lot of tenants and a lot of options. Fitting for young people who wanna hangout and eat lots of food and drinks tailored for each of their tastes. The parking lot is also huge. ,eng
"Thank you for the appreciation, brother. We hope he'll be able to meet our representative for the victims of Freeport's work termination soon.",eng
I've come here more or less over 5 times already. The dim sum tastes amazing while also being really affordable. The place is fun and comfortable. The waiters are friendly even though there're only two of us and we don't order much. Highly recommended if you wanna eat dim seum or shabu in Balikpapan,eng
"The place is fun, relaxing, and easy to spot, since it is right beside a Lotte Mart supermarket.",eng
KIPP received many reports of foul play in the 2018 Regional Elections,eng
"I've been here several times, the food is pretty delicious, the gazebos also makes the atmosphere cozy, especially with the sound of a small river, giving it a natural vibe. Recommended to come here at night because it's more beautiful.",eng
"Food here is amazing. Perfect for office meetings or dining with big family, affordable price too",eng
DHL opens job positions for Customer Service,eng
I tried the one near the Mayor's office. I ordered the super complete Bakso Malang. It was great. Really filling. The price was also reasonable.,eng
"Big outdoor resto, serving a huge variety of food from traditional all the way to the modern cuisine. The price varies just as much as the menu. The attractive decor layout makes the place really comfortable",eng
"The must-try of this resto is the strawberry juice without milk or sugar. Trust me, it's amazing. Just 1 glass isn't nearly enough",eng
"Western style restaurant with street vendor price, with beautiful natural scenery and romantic atmosphere, provided that it's not raining because it's in open space. My family's favorite restaurant",eng
"The fried chicken is amazing here. Perfect after a long trip. I came here after returning out of town, so I was absolutely starving. My stomach was filled right back up. The food was good and servers were great. Not to mention, the cashiers were beautiful",eng
"My package, too, to this moment has yet to arrive, the status has been stuck in the delivery of the Jakarta courier since 5 days ago, JnE is horrible now.",eng
"You're selling Taliwang roasted chicken but the one I got was like rubber and not good at all, it was tasteless too, the sambal was just whatever. Overall, very disappointed and I won't be coming back for a second time.",eng
Some people like to litter on the side of Sukajadi Street at night. People like that should be obliterated.,eng
"My favorite in this resto is the 3-flavor-porridge. 1 huge bowl is enough for me and my husband. There's also a lot more than just porridges on the menu. The price fits the taste. And of course, you can't have porridge without a warm cup of tea. Hmmmm, tasty!",eng
Indosat is why I am angry every day.,eng
"This restaurant is perfect for dinner with your partner or family, with decent food and wonderful view. The mood's also great thanks to the classic decor adorning the corner all the way to the entrance.",eng
"The resto's concept is nothing special, but why do the drinks cost that much? I know it's a tourist trap, but tone it down a little, hehe. Gotta think twice over and over again before buying.",eng
"The milk is fresh with amazing vegetables and delicious soup flavour, complete with super nice service.",eng
"I regret ever telling ye anything, Farrel.",eng
"So irritating, lousy parking, just blocking the street even more. And when their car gets scratched, they'll go around swearing and blaming other people.",eng
"This resto is recommended for you if you wanna have a meal while admiring the sunset. Because it is located in the highlands, you can enjoy the beauty of the mountainsides and the city atmosphere. The menu itself comes in a variety of flavours, from local dishes, Indonesian cuisine, to international food.",eng
"Hella tiring, going back and forth from and to the campus at late afternoon on top of the endless group projects, the deadlines for the assignments are also hella tight.",eng
Bali has lots lots of islands to be visited,eng
"I had breakfast in this restaurant on the 18th floor and I just so happened to get the outdoor seat or the balcony. The seat cushion had a lot of dirt in it. Not to mention the strong wind gave us a lousy breakfast experience. If you wanna eat in this resto, make sure to eat inside, it's a lot more comfortable that way.",eng
"The expansion of the oil refinery owned by Pertamina, Ltd. has employed over 20 thousand workers",eng
"The restaurant in Padma Hotel is one of the comfiest places with breathtaking views of the hills, valleys, and green trees. Because of those, we can enjoy the meals in a different atmosphere. The food here is quite varied and has a lot of options, not unlike other restos in Bandung. But here, there's a selection of traditional menus that'll give you a unique taste as you enjoy nature's beauty.",eng
This ain't the time for promises anymore. We the people are tired aka sick of it,eng
My husband and I usually stay in Jimbaran when we visit Bali.,eng
"I'm perplexed, I can't seem to join my hangouts because this place is just always this packed. Well it is what it is, seems like I better just drive-thru considering it's located in downtown I swear to God this McD is the most crowded.",eng
"Scaredy-pants trying to act tough, offered to watch a horror movie and went ""yeah, sure,"" then becomes not brave enough to go to the bathroom after watching.",eng
"The lounge's quality is very disappointing. Far from the escalator, and you;ll need to go through dirty alleys. The design's long and narrow.",eng
"Even though we never got the hut on the side of the ricefields, the other huts offer the same charming and comfortable experience that in no way deducts any points from this eatery. Lots of the huts are perfect places to dine in, the food quality is also super great. Try the leaf-wrapped grilled fish, it's aromatic, spicy, and hella flavourful.",eng
"When it comes to delectable food, it seems that this place is the king. Aside from the amazing food, the atmosphere is also warmer especially when together with families or friends. The songs are also very entertaining.",eng
"I've eaten several times here. It's a Sundanese menu, especially menu that is hardly found in other restaurants in Bandung. The food is so delicious.",eng
"The people have had enough of politican's ramblings. If it's good, just say it's good. Why can't the government do anything right?",eng
"If you're waiting for Istana Plaza Mall to open in the morning, you better try going to Mangkok Ayam in the courtyard of Istana Plaza's first floor. Lots of menus and options are available, including Indonesian and Chinese food. Mi Ayam Rica is highly recommended, really satisfying and goes well with your morning coffee.",eng
"Eating here is pretty enjoyable because of the varied menus, from Indonesian, Asian, and even Chinese menu. Because of that, we can try many tastes here, and all of them taste great. The place is pretty comfortable, and the service is also quick",eng
"Dining at the top of the mountain accompanied by the nighttime scenery of streetlights illuminating the city is so beautiful. The food is also great, and the price follows the standards of other cafes.",eng
"It's kinda funny honestly, going all the way to Bandung, only to eat at Pizza Hut. Just because I wanna eat some pizza. The taste is no different from the ones in Jakarta",eng
"I used to like eating in this place a lot when I was in Jakarta. Just found out that they're also in Bandung. The place is amazing. Lots of atmosphere to choose from, whether outdoor, indoor, smoking or no-smoking, there's a place for all types of customer. The food is also good, too. You know, typical Indonesian pastas",eng
What good is your education when you can only talk like a barking dog?,eng
"Great and comfy place, highly recommended for dinner. Came with the partner and served by Mbak Dela, was explained to in detail and super kind. The menu is varied and delicious, when I came here with my partner to try its local and foreign menus, both are equally tasty. Just a word of advice. don't come to this place or else you will keep coming back for more, hehehehe. The scenery is breathtaking.",eng
"For you sweet tooths out there, try the rice with chicken and mushroom. If that's not your taste, try getting the rice with salted fish. The satay is the most popular, served on a hot plate. Another option that people love is the fried tofu.",eng
I really like eating here. The price is not too expensive and the flavour is wondrous. What I enjoy here the most is the grilled mushrooms. Tender with lots of cheese. I order it every time I come here.,eng
"In that restaurant, lots of choices are available, from cheap ones to expensive ones.",eng
A comfortable and natural place for family to relax in the rustic village atmosphere. Getting kids to know nature.,eng
It's been a week and the tap water in our region still isn't available. Do you run out of water? Please take care of this,eng
"You're just torturing yourself, working all day every day. When it comes to working, don't push yourself too hard",eng
"The food's taste isn't as fancy as the cost. Overpriced for family visitors, friend groups, or business partners.",eng
"If you're visiting Sukabumi, don't forget to try Bubur Ayam Hamid. For real, it's so good, so unlike any other chicken porridge places. There's quite a lot of shredded chicken, the spices are spot on, especially when coupled with sate ampela or usus. You'll want more for sure! ",eng
"Please, anyone from Telkomsel, revise the prices of your internet plans, they're off the roof",eng
"Dear Sir/Madam, please respond to my message. Thank you",eng
"Not only in name is this Swike Waled. The flavour has the same tastiness as the dishes in Waled Village, Cirebon. The Tauco Soup has the right amount of saltiness. The fried Swikee is delicious, too. It's just that the cost is  a bit on the expensive side, compared to the swike in Cirebon.",eng
Get a hardisk with a special promo price for each 1 TB of hardisk refilling service,eng
"A unique restaurant with an equally unique fried rice menu. The fried rice also has different levels of spiciness. If you're a fan of spicy food, you must try the fried rice here. Moreover, there are a lot of toppings to be served with the rice, such as ebi, basil, sweet soy sauce, a secret spice, all the way to having aromatic ginger mixed in. Each portion is measured just right. The prices ranges from Rp 13.000 - Rp 21.000 per portion. The service is also delightful",eng
"Using Telkomsel really makes my blood boil. Just sharing a less-than-100-kb capture and it takes forever to load and then fails anyway. But when you reload it, it just says ""the network has no problems"".",eng
"Just wait for it, you'll get it. Usually it takes about a week max. ",eng
"Delish, venue's clean and comfortable, and the food served is also diverse. Besides that, the place is located in the city, making it a resting spot for shoppers and office workers. The price is costly, for sure, but it is equal to the taste.",eng
"You can just try looking it up in Bukalapak. If you really need to, you can use Redmi 4a",eng
"The food was okay, but there was this one server who was kinda dirty, making it a little less comfortable. Please serve the food quicker so the customers won't get hungry. There are many things to improve.",eng
"It was just 4 p.m. on Thursday. My friends and I were about to have a coffee break. I forgot what drink we ordered that time, but all I remembered was that when we picked Menu A, the server said that they run out. Then we chose Menu B, it was also out. Eventually we had to pick another menu. Pretty annoying.",eng
"The meat here tastes better, but the spice there is more flavourful, with similar price to boot",eng
"""...romantic spot...""",eng
"Curious to come here because we had been seeing their ads on the street every time we passed the toll. When we got there, the place turned out to be quite average. We were there late at night, plus it was raining so it was rather muddy",eng
"This resto is quite large, the atmosphere is fun, and customers can enjoy the view of Bandung city. The menu has Western and Indonesian food. The price is worth the quality and service.",eng
Bogor will be led by Bima Arya once again,eng
"On January I've gone to Galeri Indosat to register my card. The staff with a bag said that my card was already registered, right. But the other day I couldn't call or send messages because I was blocked and not yet registered. What am I supposed to do, then? Thanks for the absolutely 'excellent' service.",eng
"I tried to dine in Suis Butcher Steak House in Setiabudhi, I also tried the Suis Butcher on Riau Street. I liked the atmosphere in Setiabudi's Suis Butcher more since it is not too crowded, and it is a good place to chat. For the food, I like its tenderloin, salad, french fries, and tiramisu. The price is worth the taste, and is also equal to the quite prompt service.",eng
"The wifi here always has an error, the food and drinks are a bit expensive, the fried lumpiah is way too salty, the milk tea is only slighty okay, and the order takes forever",eng
"I wanted go to a hotel in Mong Kok, Hongkong, but turns out there was no hotel! Last June, I've booked and paid for 2 rooms. But the hotel was nowhere to be found.",eng
"Rather than having a fuss about flash sale stuff, let's just play online poker.",eng
"Roti Unyil, a patisserie serving all kinds of breads / cakes in tiny sizes, very famous in Bogor and Bandung",eng
"I wanna help by giving the info connections, but my internet quota is limited",eng
"I am of the same opinion, this show should be removed, lots of useless shows nowadays. The people in the show also act like uneducated people.",eng
"The absolute must-try nostalgic restaurant, perfect place for family, with huge parking space. Almost all the food are great, especially the steak, saslick, and ice cream ",eng
"Get your family, colleague, friends, lover, lover's friends, or even your ex, for this vocal award.",eng
"The place is interesting, with a very industrial concept. A shame that almost all of the menu is non-halal.",eng
"For Jogja people, it's kind of a pain to come there twice. Once is enough. You gotta pay to enter. The food's expensive.",eng
Lots of my family have worked as civil servants.,eng
"We had dinner in that restaurant and the service was decent. The dining room was big, there are tables inside and on the veranda. You could take the food directly from the serving table inside the resto. There was also an option for freshly cooked food that's fried upon ordering and most of the menus are traditional dishes. The waiting time was not too long. The presentation was also unique because they used leaves instead of plates.",eng
That courier was late for about a day on the delivery. Please be more responsive.,eng
"When you wanna enjoy a variety of food, the first choice has to be Hanamasa. The location's pretty great. Lots of food you can choose from, ranging from snacks, barbeques, boiled food, all the way to desserts. Not bad at all!",eng
"Get a free Rp 25.000,- credit voucher for two lucky winners every day just by retweeting bniquotes.",eng
"Eating at a fancy resto, the price is obviously high, but the taste is horrible. So frustrating",eng
That's what Shazam is for: so you can find out about the magical songs played by the Gocar drivers.,eng
"Dining in Reds Dipo was so good, it was the first time I ever really enjoyed eating fish. They were fresh, delicious, and not fishy at all. At any rate, the pomfret was amazing. And the robusta milk coffee was marvellous. Basically, I was addicted, okay? Reds Dipo has become my favorite place. It's just that good, man",eng
"My goodness, why are both Telkomsel and Indihome so darn problematic? Expensive for nothing!",eng
I came here just for a little fun while vacationing with my family. I only had drinks and snacks. The drinks here costed way less than the ones in Jakarta.,eng
"My Indihome bill this October is quite different from September. It's more expensive. Why is that? You promised since the first installation that there would be no additional fees or flat fees. How can the price go up and down? Consistency, please.",eng
"I really regret eating the salted egg Indomie. I ate it this morning at 8, and my mouth can still feel the aftertaste to this very moment. And it's really bad, dear Allah.",eng
"This is a unique meatball. There's a lot of fillings to choose from. There's cheese, spicy minced meat, or just urat. I choose spicy minced meat and my God did it live up to its name. The price is right, and the place is clean.",eng
This person do be blockin' the road like no tomorrow.,eng
BNI strengthens their branding with BNI City Station,eng
"The sensation of eating on a sheet of banana leaves, with the delicious grilled calamari and the tasty fried tempe, along with the mouth-watering sambal. Absolutely amazing",eng
"Mie Mewek is located in Pajajaran Street. Near the BEC area, the gadget store centre. Here we can enjoy its signature spicy cuisine. Mie nangis (the crying noodles) will really make the customers cry, because it's so spicy and yet so addicting that you can't stop eating it. The noodles are thick and chewy. Really good. ",eng
He's having the Indomilk milk in the fridge,eng
Frustated as all hell for selling Yakult all that time and still not getting any profit.,eng
Ramayana has once again opened its branch in Samarinda,eng
"This place is popular among university students. Cuz aside from the tastiness, the price is pretty cheap, too, in my opinion. It's just tops.",eng
The variety of art pieces displayed on the ground floor and second floor really grabs your attention. There's also more artworks you can observe outdoors. The eye-refreshing view as well as the breezy weather really make this place a favourite for many people.,eng
"I don't like the current coach, the strategy he came up with can't be used to beat our opponents.",eng
"This is just a place to eat while you're waiting for your family when they're shopping, not for those who actually want good food. There's a ton of other places in Jakarta that have way better food for way less money. ",eng
"After you finished shipping your items, make sure to recheck the address in the receipt before leaving JNE Pondok Timur counter",eng
"Everyone's punching and kicking each other, turns out they all have a hidden agenda! What a joke!",eng
"Mad not cuz of you, but cuz PSSM defeated Persis. Feels bad, can't sleep well, can't eat well. All because of PSSM.",eng
"Topped up my credits via BCA ATM at 17:48 and I still haven't received it yet. Can you check it, please? Thank you.",eng
My Monday morning was filled with interviews. Before I could walk there I needed to call a Gojek driver while it was still raining.,eng
"The perfect place if you're looking for a satisfying meal on a tight budget, there's quite a lot of variety here, from Indonesian traditional cuisine all the way to modern dishes.",eng
"I see lots of Indosat users whose credits got cut, a pity, really.",eng
"A very natural place, with varied menu and spot-on flavours. I especially love their bandrek jagung, the sweet corn is served while still warm. There's also an assortment of traditional snacks that you don't see that much anymore.",eng
This man's speaking nonsense! Someone got kidnapped but he's more concerned about the kidnapper. Where's the logic in that?,eng
"The place is huge. Opens 24 hours a day. Perfect for snacking. The sofa is really comfy. A shame that there's a lot of uni students doing their assignments, so the place is almost always packed at night, hehe",eng
"Unlucky of me to join the group to go to Bali, very boring.",eng
"Although it took us many turns to get to this place, it was eventually paid off with quiet mood, calm atmosphere and the cool highland breeze. I just so happen to like dining outside during weekdays because there won't be too many people inside but the downside was the lack of ambience music. The food was pretty good and my family also quite enjoyed it. ",eng
Perfect for dining with family. Enjoying the delicious meal while chatting and unwinding after a long day of activities is truly the best.,eng
"I'll never get tired of coming to this resto, especially on Saturday nights. Our family really likes this place because it has live music. The atmosphere is still fun even after all these years. The menu is also still consistent and mouth-watering, from the European menu to the traditional Indonesian menu. The portion is also huge.",eng
"Everytime I see the face of this person, I feel an inner God-level rage.",eng
Indian culinary I personally think is not that delicious. Too many spices.,eng
"Our family came to this place because it was late and no other restos were open. Turns out, even at 10 p.m. the place was still packed, with no parking space or even empty seats available inside the resto. The staff looked so tired and sour while serving. For God's sake. In the end we just took our food to the hotel.",eng
"Oh, yes, I also want the automatic receipt printing feature to be fixed.",eng
In the begining of this year Djarum Foundation Cultural Service event will be held in collaboration with Garin Workshop. ,eng
"By buying Morinaga Chil Kid and Chil School for Rp 500.000, mommies can get Rp 50.000 worth of GoPay vouchers",eng
"Right now tourists who love diving are very disappointed with Ambon Bay's conditions, which looks beautiful on the surface but is actually really dirty.",eng
"Recommended for Indonesian style lunch, there are so many choice of foods you just have to pick. Mostly fried, such as empal, fried chicken, fried tofu, etc. Utensils used are old-school, such as metal plate, metal glass, reminding us of eating in the past. The service is quick. Awesome.",eng
"The place is cozy, pretty windy but also refreshing. Good concept for the place, very cool VIP room. Absolutely instagrammable. Perfect for hanging out with friends, family, or significant other. The food is not bad either, and the price is also affordable. The cashier lady at that time was so friendly.",eng
"Seems like this old fart won't ever change his ways even after all this time, huh? Worst, most rotten person ever.",eng
"No Sunlight no Mama Lemon, just use Garnier Men Turbo Oil Control to wash your hands after cooking aka I can't get this slippery oil off my hands.",eng
"Batagor Kingsley is very delicious and well-like by Jakartan people and families. Every time I go to Bandung, my family and friends always beg me for Batagor Kingsley",eng
"The best coffee here are the avocado coffee and banana coffee. The avocado doesn't ruin the coffee flavour at all, perfect for my taste as a mixed coffee lover. The food they serve is also pretty tasty, my favorite being their french fries for an affordable price",eng
"He/She was caught making Jumbo-sized Indomie Goreng, even though just one of those won't be fulfilling.",eng
"I was invited to this restaurant by my business partner. When I tried the noodles, it tasted absolutely amazing. Unfortunately, at the time, mine was too salty. I couldn't really enjoy the amazing noodles because of that. For the atmosphere, it was just decent. However, it's really expensive, 2 bowls of noodles cost us Rp 95.000",eng
This driver won't pick up my items since this noon. Please follow-up my complaint,eng
What a tiring morning I just want to rest,eng
"Your field ain't in politics, dumbass!",eng
"Curious to try tht rather famous chicken. That afternoon was empty, and I ordered a grilled chicken. Turns out the grilled chicken was spicy. My children couldn't eat them. They server shouldve asked us first whether we wanted spicy or not since there was 2 options. I then ordered 2 more non-spicy grilled chickens. My Goodness! It was as if the chicken was only fried and smeared with soy sauce. We had lost our appetite by then, ",eng
"At first I was a bit worried about the service's speed but it was pretty good and punctual. I forgot the name, but I remember ordering a mixed juice of some kind, which was nice. And the food was also okay. Oh yeah, they served free ice cream. You can try talking to the servers about it. Love it.",eng
"Since coming to Bandung, only now do I get the chance to eat here. We ate in The Valley Suki. Our tummy's satisfied, food tastes really good, the waiters are friendly, and there's a nice view if you're by the window. Yes, with only Rp 190.000,- / person (tax included), you can eat anything you want. It works like Hanamasa but the place is way more fun.",eng
"Don't know where to have a nice and affordable place to grab a bite? Just come right here. Me and my partner are really enjoying it. Most of the customers are young people, making us feel just as young again.",eng
"The place / location is pretty easy to spot. The building and its interior are interesting, especially the small garden inside that has an urn with water flowing out of it constantly. Makes the mood more romantic and pleasant. The menu offered had a lot of variety and as far as taste goes, it's quite good.",eng
"The sushi menu isn't large enough, you might wanna add a small portion, like 2 pieces each. There should also be complementaries such as wasabi and chilli powder. To be honest, not that special.",eng
"My first time eating in this place. No concept of a cafe or a resto, just a humble eatery serving traditional meals.",eng
"I went to Maxi S resto with my family, turns out that there was a wedding party and birthday party so the place was jam-packed. What a poor service, then. If the place was that crowded, the resto staff should've told the customers before they park their cars while it's raining heavily outside, as the distance between the parking lot and the resto was quite far. Better yet, they should've closed the resto temporarily while the party was going on.",eng
Telkom Hackaton is a training programme by Telkom Indonesia that aims to facilitate the younger generation who has experties in the Information Technology field and programming to develop their own startups.,eng
I liked none of the drinks. The chicken was so-so. There was cheese sauce but I didn't like theirs. Not good,eng
"A highly recommended family resto, it has beautiful views surrounding it, comfortable huts, and great food. The night view of this resto is especially breathtaking.",eng
"I went to this restaurant for dinner because I just happened to pass it on my way to the hotel I was staying in and me and my friends were hungry so we decided to eat here. The taste was so-so, but we had to pay first even though we weren't finished yet just because it was near the closing time.",eng
